40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
335736 347058 338581 339264 351826 328228 366878 366641 336267 328939 334857 346806 346912 355289 350645 343884 332527 343499 354934 342730 331073 341444 337605 360056 345826 334664 316217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
330788 343426 325508 345906 345379 347618 354908 331292 325860 339115 329606 328802 314598 333644 348504 377044 341859 349847 331646 334859 329362 341218 324198 319348 386929 316173 314388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 58 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2
328840 335119 336916 326930 326460 329046 351130 327413 320216 333417 328511 337025 351630 328701 337614 322444 321364 337101 333662 336352 320327 335968 331225 321211 329219 321396 321912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1
343944 346362 367896 362259 360669 359806 370597 360066 366533 356865 367200 374366 379788 368152 362214 372695 341436 359074 365382 373940 352987 350995 341086 332930 366203 363288 354398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 2
334153 343358 327357 340790 317152 323774 326482 322262 340903 337177 327025 327048 334775 337439 334464 333032 394367 315000 383917 324118 394514 329239 376284 336034 329468 365835 329271 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 49 0 45 0 54 0 45 0 5 34 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
329606 317415 332436 319256 364542 318470 327442 322071 349605 337285 329360 313295 323660 331497 318563 314459 311529 324389 326312 315163 314809 329528 319262 321090 313796 311447 314885 1 0 0 0 36 0 0 2 33 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
334606 330007 333139 320162 324692 341072 320597 340787 331894 445548 315754 356628 334183 341533 325232 323751 327364 321713 347780 316617 331931 404957 317987 362401 318206 328087 332732 0 0 0 0 0 8 0 26 3 92 0 23 3 0 0 0 20 0 0 1 0 63 0 34 0 0 0 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
323273 324449 304053 308476 342632 327640 317314 308222 319883 315064 348841 315892 417796 299064 309026 306640 303415 306855 288592 331489 305991 308162 305417 305789 347847 295463 365449 0 24 0 0 31 10 0 0 15 0 24 0 92 0 1 0 0 0 0 15 0 0 15 0 41 0 62 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
342742 339581 322170 323835 334430 329261 344343 332167 324911 410111 352961 333416 349136 341552 324017 338713 325146 329270 442188 339178 366766 333706 387870 337690 349416 331949 373973 0 0 0 0 0 0 0 0 0 58 0 0 0 0 0 0 9 0 79 0 42 5 45 0 23 0 31 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 2 0 1 2 0 1 2
275888 315534 283649 316596 255575 258066 269413 313276 275345 273015 281609 291977 262596 274116 283120 313870 277984 265916 344952 262509 254266 260597 271799 248931 258397 249809 261759 0 34 4 43 0 0 0 50 0 0 2 37 10 9 12 42 4 0 61 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 2
393722 369484 365446 374384 370608 376954 368609 372647 368662 375854 363507 366910 368991 370409 356685 357790 356288 386297 359650 377015 356299 362080 358518 352770 364118 357845 358473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
402159 402149 383647 458627 406961 403692 393979 407081 398748 404300 488344 377879 390624 384569 397224 403476 383377 389231 390281 397842 390748 399657 413803 373179 401975 377397 390107 0 0 0 47 0 0 0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1
287130 287293 266887 289246 277346 272428 285062 274646 298043 272904 265838 291900 271819 280723 277292 285158 274747 278650 278082 289758 268532 282577 273733 275437 275950 284589 270714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2
316185 289951 309405 306479 304910 300712 304693 300569 296432 300446 300167 304009 312126 286158 316846 313601 293084 289615 302560 329739 294932 301970 293326 293649 283954 303271 306626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1
329012 309051 318300 316644 305489 316083 310587 312633 309804 320222 314863 318436 320713 324687 311558 327578 318476 325462 326390 308292 318632 313912 319102 323620 317441 305044 313207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 2 0 1 2
406662 393555 389741 379584 407266 399654 399682 387624 388650 395171 387197 393288 396654 388434 392156 388881 381959 376928 406908 385381 383057 392766 382751 401999 380533 398874 373959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 2 0 1 1 1 1 1
