40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
842763 803330 757535 828638 791763 791107 813598 764924 769731 840011 810717 789291 985278 798118 809667 768248 788802 792166 803607 793926 776398 778802 801495 781268 821534 797575 764301 0 0 0 0 0 0 0 0 0 0 0 0 169 0 34 0 0 0 0 0 5 0 41 0 0 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 2 0 1 2 1 1 2 1 1 2 1 1 2
726598 780896 699497 703813 679942 673801 691458 661602 681518 723043 675454 749398 693788 673383 683476 717044 660366 660896 688541 661630 852165 704677 682574 732479 721522 653332 664130 0 74 0 0 0 6 0 0 0 0 0 55 0 0 4 0 0 0 0 0 187 0 0 48 40 0 23 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 1 2 1 1 2 1 1 2 1 2 2
945784 952294 953358 925829 876624 911418 924905 918332 877413 950297 956377 901905 936545 899599 908117 931794 913175 908404 925737 925881 946030 898072 913178 902154 896220 885952 878692 0 0 19 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 2 0 1 2 0 1 2 1 1 1 1 2 1 1 2 2
813421 793898 827207 788519 758046 802892 803904 773515 753098 809542 796470 784665 816254 759079 743670 790880 780592 739924 798396 774406 769898 776944 762294 738747 810849 755954 745376 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 2 0 1 2 0 1 2 1 1 1 1 2 1 1 2 2
885182 806580 790905 821827 816862 795214 804392 784015 780242 862931 806838 810282 791530 777920 778191 811038 791683 783300 818880 801470 809728 845453 799111 786955 808017 840382 752220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 2 2
922519 861911 1.0043e+06 871116 864450 844000 914582 824262 863331 888326 917749 841556 834546 832640 840123 869553 842624 835004 862960 818469 935805 883146 846114 843429 813510 946432 812688 17 0 112 0 0 0 65 0 16 0 50 0 0 0 0 16 0 0 0 0 78 0 0 0 0 98 3 0 1 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1 2 1 1 2 1 2 2 1 2 2
810457 811895 774468 821188 779283 823142 793770 767346 769729 790358 792728 779170 771661 777220 783806 776911 769104 759844 808795 760144 815140 762087 780083 799502 811592 780904 758422 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 43 0 0 0 1 1 1 0 1 2 0 1 1 1 1 1 1 1 1 1 2 1 1 1 2 0 2 2 1 1 2
788496 760878 737117 800612 731898 753065 773382 793007 707510 780262 736829 727072 743098 721158 738953 717225 714252 777178 764369 824131 736349 752977 874050 747863 728753 741102 811017 13 0 0 18 0 0 0 24 0 8 0 0 0 0 6 0 0 21 5 76 0 0 131 20 0 0 47 0 1 1 1 1 1 0 2 1 0 1 2 0 1 2 0 2 1 1 2 1 1 2 2 1 2 2
863816 875437 877556 808933 830473 835579 837841 811610 876525 816929 837337 858852 823491 786412 871846 820787 800760 795246 815723 787825 789359 811962 817603 852600 779166 781469 819096 0 0 32 0 0 9 4 4 84 0 35 39 13 0 65 0 0 3 2 0 0 0 0 30 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 2 0 2 2 1 2 2
786795 775503 735408 775464 762069 746334 780664 760889 789824 751933 769899 733592 759822 750302 747063 819356 704939 731712 750987 726359 753047 726505 718938 699988 698658 753283 776542 0 0 0 0 0 9 25 0 60 0 15 0 0 0 11 45 0 5 0 0 0 0 0 0 0 21 39 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 2 1 1 2 1 1 3
733123 737097 701493 688988 715724 697508 713231 739884 661416 708632 699446 685883 705862 726657 675009 788068 652318 707128 729383 716949 691899 675917 669981 641695 724470 670042 670044 0 13 0 0 0 0 14 35 0 0 0 0 4 38 0 64 0 31 15 27 0 0 0 0 42 2 2 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 2 1 3
871068 841605 862029 885236 826480 802912 900808 840901 815958 879693 895264 822025 847032 841693 814490 821918 832627 813181 843188 815669 789723 827872 809314 810433 828315 819530 802830 0 0 28 39 0 0 46 0 0 11 28 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 2 1 1 2
854590 869464 836184 842860 848083 863133 837235 803958 835593 880635 831952 846081 872687 861393 834366 861072 853475 806854 880713 825608 826654 852080 912022 820969 841586 821852 816863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 50 0 0 0 0 0 54 0 0 0 7 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
840698 833258 832408 838946 838816 805540 814132 827782 821419 835297 915228 836295 921877 834380 808067 819251 780632 788917 821135 900439 806773 878018 798653 798465 817559 786484 784013 0 0 7 0 26 0 0 0 8 0 81 0 65 8 0 0 0 0 3 85 0 47 0 0 1 0 0 0 1 1 1 1 1 0 1 2 0 1 2 0 1 2 0 1 2 1 1 2 1 1 2 1 2 2
789021 776964 786563 798050 769639 784092 783194 757047 764673 766621 795064 821332 820655 782526 773834 815326 835646 762506 778098 755288 748671 777083 782365 780417 744119 761441 738100 0 0 0 0 0 0 0 0 0 0 9 20 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
752971 751621 803040 854514 736774 723142 766873 791620 749782 793935 744456 752798 801822 753089 740366 821085 753753 769637 798682 795104 747207 738528 762451 745085 739277 753350 752705 0 0 28 57 0 0 0 18 0 1 0 0 29 0 0 82 0 0 26 28 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 2 1 2 1 1 2 2
784012 750814 733818 733958 731741 684185 722706 712918 729822 719414 723148 709426 735661 734242 711448 702530 700230 716013 712091 709815 712135 727316 681222 718194 709302 727621 724784 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
928360 903644 904281 937274 906059 891394 884858 890473 903657 904236 889804 867850 923094 906132 887411 894675 867426 893280 904890 899297 900657 883344 882425 840684 879799 846589 848284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 1 1 1 2 1 1 2 0 2 2 1 1 2
837122 838626 787854 799996 840197 775674 794910 792234 789605 812114 815567 843040 816701 812992 791399 829365 772008 775348 817217 784887 788887 809354 769443 779276 798194 806554 789614 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 2 1 1 2 1 1 2
803415 798884 824486 797708 787448 805775 768118 799864 779504 801284 784694 783886 800650 778721 775242 788482 766014 769354 804235 787225 843291 773467 765420 779239 765145 776828 738977 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 1 0 1 1 1 1 1 0 2 0 1 1 1 1 1 1 1 2 0 2 2 1 1 2 1 2 2
819510 815447 816094 800714 784900 772552 818819 837869 807094 835858 825223 787083 854289 787023 788619 808838 763758 779866 813576 802870 767812 791559 772442 775953 812115 841740 772239 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 67 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 2 0 2 1 1 1 2 1 1 2 1 2 2
909313 892031 900219 907064 902037 884395 892918 857816 858092 896783 881098 894341 971922 849569 855212 896766 869354 861151 883638 870867 894507 863014 885653 865369 881674 858059 826375 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
