40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
380870 378290 347722 365486 354794 346207 383408 377134 437875 361457 357782 347209 393872 374590 363220 379888 376634 362868 379502 370639 349416 338919 360403 382033 368684 346103 340212 0 0 0 0 0 0 0 0 84 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
341001 335432 341234 329463 333526 347246 325504 323674 332326 353096 332809 364968 334587 339064 322441 335479 337388 361375 333925 341984 319501 331214 418018 344778 326443 325535 319031 0 0 0 0 0 0 0 0 0 16 9 40 0 0 0 0 0 23 0 0 0 0 79 15 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
341109 311005 321746 323150 332124 348556 317148 332807 317441 338427 402151 314800 315322 326492 317172 316707 330752 322197 331664 325905 380998 339424 319755 325741 312870 362494 328710 0 0 0 0 0 8 0 3 0 0 48 0 0 0 0 0 16 0 0 0 65 0 0 0 0 43 0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
361377 342658 335748 321608 331435 326114 327468 347058 303312 321876 324366 380305 333670 359935 318510 393797 324486 331273 321778 325462 334833 379941 332614 329243 362495 330042 322136 28 0 3 0 0 0 0 20 0 0 0 40 5 29 0 43 0 0 0 6 13 49 0 0 35 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 1 1 1 1
318161 311545 342960 305107 319768 346336 304438 309374 341739 448787 308734 303410 328627 324634 303401 304566 307343 322379 319271 329907 298317 427369 312731 317829 317048 326972 311055 0 0 30 0 0 39 0 0 31 124 0 0 0 5 0 0 0 14 0 20 0 111 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 2
372704 351478 332725 363046 371547 374705 336332 392578 338110 366866 336135 357084 323044 390356 326976 334790 322065 332244 392876 325718 331224 349491 343495 315201 377013 330497 333263 33 8 0 0 31 15 0 55 0 24 0 0 0 38 0 5 0 0 43 0 14 19 7 0 31 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
262008 257998 268984 259940 293288 267637 291946 295440 261465 257725 293403 257088 262616 263254 267841 271560 248735 265306 342123 269334 265470 259982 263302 260370 353373 278102 264308 0 0 0 0 33 0 10 32 0 0 25 0 0 0 2 0 0 0 68 4 0 0 0 0 91 26 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 2
379356 357306 358911 368035 367991 362714 359142 366557 367868 372211 363462 363694 365119 373532 347902 357371 360262 364117 369227 354161 359450 358758 358399 357745 361482 361092 368223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
405529 393092 403349 400808 456868 403517 387058 392946 409909 472107 405358 403746 399715 392390 385644 405767 388203 409675 388260 383703 391938 396169 394093 381508 389590 394922 387248 0 0 0 0 60 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
302737 280883 285521 291398 280840 278787 273319 276702 279560 283474 283764 277405 275734 279118 292487 283161 289882 294582 280142 277220 264255 280279 288163 278683 276124 284262 286696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
